Wavelength (nm),Reflectance POS 171 (%R),Reflectance POS 229 (%R),Reflectance POS 287 (%R),Reflectance POS 345 (%R),Reflectance POS 403 (%R),Reflectance POS 1040 (%R),Reflectance POS 1097 (%R),Reflectance POS 1154 (%R),Reflectance POS 1211 (%R),Reflectance POS 1268 (%R),Reflectance POS 1373 (%R),Reflectance POS 1314 (%R),Reflectance POS 1255 (%R),Reflectance POS 1196 (%R),Reflectance POS 1137 (%R),Reflectance POS 728 (%R),Reflectance POS 670 (%R),Reflectance POS 612 (%R),Reflectance POS 554 (%R),Reflectance POS 496 (%R),Reflectance POS 1244 (%R),Reflectance POS 1186 (%R),Reflectance POS 1128 (%R),Reflectance POS 1070 (%R),Reflectance POS 1012 (%R),Reflectance POS 607 (%R),Reflectance POS 548 (%R),Reflectance POS 489 (%R),Reflectance POS 430 (%R),Reflectance POS 371 (%R),Reflectance POS 196 (%R),Reflectance POS 197 (%R),Reflectance POS 198 (%R),Reflectance POS 199 (%R),Reflectance POS 200 (%R),Reflectance POS 184 (%R),Reflectance POS 241 (%R),Reflectance POS 298 (%R),Reflectance POS 355 (%R),Reflectance POS 412 (%R),Reflectance POS 873 (%R),Reflectance POS 931 (%R),Reflectance POS 989 (%R),Reflectance POS 1047 (%R),Reflectance POS 1105 (%R),Reflectance POS 889 (%R),Reflectance POS 1003 (%R),Reflectance POS 684 (%R),Reflectance POS 799 (%R),Reflectance POS 1033 (%R)
779.0102539,76.43775177,77.51967621,77.59449005,77.47574615,78.28608704,86.69007111,87.37631226,87.37831879,86.282341,86.43028259,76.76693726,76.36193848,76.23532104,76.74428558,76.17451477,82.66985321,84.29151917,83.97586823,83.80309296,84.71269226,84.55496216,85.49446869,85.4495697,84.6465683,85.14544678,79.33908844,79.5779953,78.65962219,79.81167603,79.49650574,44.28108597,45.49144363,45.17625427,44.81812668,44.3588562,5.401010036,5.508730412,6.083096981,5.224872112,5.858269691,64.39652252,64.90499115,65.39485931,65.64365387,65.79860687,83.3877182,84.17947388,88.00787354,87.59744263,86.11142731
777.994873,76.7978363,77.26351929,78.33686829,78.25364685,78.17299652,86.81105042,86.77628326,87.39693451,86.74674225,86.4178772,77.24848175,76.65719604,76.4311142,77.23691559,76.40319061,83.55490875,84.96202087,84.24358368,84.5457077,84.53263855,85.73855591,85.82740021,85.46626282,84.69626617,85.82967377,79.38872528,79.11175537,79.61839294,80.18956757,79.69934082,44.56058884,44.81695175,45.42189026,44.50289536,43.62345505,5.609734535,5.58405447,6.403933525,5.575609207,5.824803829,64.37719727,65.66819,64.847229,65.43882751,65.75028992,84.05737305,84.52978516,88.90259552,88.18104553,87.45524597
777.0140381,76.852005,76.91566467,77.36862946,77.80662537,78.03419495,87.19933319,87.73239136,87.09225464,86.3036499,85.43881226,77.06474304,76.23826599,75.59532166,76.18785858,76.45479584,83.77603149,84.0174942,84.42137909,83.65412903,84.71466827,85.68773651,84.76670074,86.23922729,84.63047028,85.53001404,79.11051178,79.27920532,79.51904297,79.65094757,80.05238342,44.34116364,44.60129929,44.07707214,44.58137894,43.71661377,6.324701786,6.004772186,5.488615036,5.335154533,5.829957008,64.82659912,65.08480072,64.90821838,65.045578,65.87390137,83.50656891,83.88601685,88.92987061,87.82514191,86.46108246
775.9978027,75.1960907,77.09322357,77.80253601,76.9210434,77.8143158,87.1796875,86.94228363,87.17313385,86.58039093,85.77689362,76.78459167,75.41545868,75.92541504,76.43798065,75.81020355,82.69766998,84.44689941,84.78263855,84.03476715,84.72454071,85.50714111,84.79521179,84.96203613,84.70054626,84.32583618,79.81329346,78.74990845,79.02051544,79.02862549,79.96299744,42.7985878,43.45926285,43.2174263,42.74858856,43.25880814,5.477208138,5.800255299,5.90896368,5.601912022,5.304807663,64.44351959,64.6502533,64.38330078,64.69811249,65.73786163,82.98443604,84.37503815,88.06225586,87.58784485,86.58889008
775.0162354,76.77477264,77.19190979,77.73822021,76.28923035,77.33071136,87.01017761,86.82516479,87.49855042,85.69099426,85.38667297,76.43084717,75.9539566,75.51078033,76.42720032,76.14063263,83.71216583,84.09789276,83.64027405,84.10144043,83.80645752,84.89299011,85.02341461,85.35986328,84.53755951,85.22427368,77.99651337,79.63478088,79.34204102,79.54473114,79.67709351,43.18868256,44.46563339,43.12758636,43.79232407,42.30950928,4.993298531,6.015085697,5.940431595,5.379466534,6.141718388,63.67622757,64.003685,63.49832535,64.18320465,64.84819794,83.30757141,84.01280975,88.30422974,88.2110672,86.41679382
773.9992676,75.75660706,76.68253326,76.89481354,76.8836441,77.58447266,86.61663055,87.05387878,87.08177185,85.6230011,86.12020111,75.6505661,75.73814392,75.59486389,75.73322296,75.42930603,83.0759201,83.99990082,83.37658691,84.2722168,84.56989288,85.05670929,84.76955414,84.96796417,83.99594116,85.32751465,78.21361542,78.42441559,78.78452301,78.92455292,78.96239471,42.48581314,43.25025177,42.98656464,42.93047333,42.8790741,4.934034824,5.720911026,5.79724884,4.795900822,5.356888771,63.52125549,64.16747284,63.44519806,63.58737946,64.89283752,83.51493835,83.72544098,87.84399414,87.26576233,85.89421082
773.0170288,76.30497742,76.99758148,77.74977875,77.72943878,77.61650848,86.72200775,87.8282547,87.88349152,86.43942261,86.2939682,75.92500305,76.23375702,75.03079224,76.07576752,75.6835022,83.56590271,84.71797943,84.79027557,84.07512665,85.0194397,85.95121765,85.18045807,85.65239716,84.72062683,85.46125793,78.96821594,78.82511902,79.31297302,79.90244293,79.8647995,42.16621399,43.48567581,43.18673325,43.11856461,42.7951355,6.224216938,5.652096272,6.213038921,5.293616295,5.527284622,63.90148926,64.21572876,63.044487,63.99560547,64.56943512,84.56732178,83.66790009,88.40424347,87.9724884,86.50810242
771.9992065,75.83192444,77.08114624,77.65024567,76.76587677,77.28848267,86.67613983,86.85559082,87.01881409,86.03149414,86.32743073,74.84413147,74.84230042,75.45091248,75.64781952,74.58369446,83.25740814,84.58324432,83.50531769,83.70863342,83.98636627,85.1193924,85.20601654,85.22631836,84.50082397,85.05724335,78.1160202,78.38054657,78.71846771,79.21031189,79.01895905,41.5836525,42.60840988,42.68423462,42.63957596,42.61453247,6.394417763,5.585358143,5.613773823,5.395832062,5.622950077,62.34945679,62.53884888,62.57739639,63.2329483,63.70096207,83.66281891,84.17425537,87.99758148,87.61746216,86.85276794
771.0161743,76.35684967,77.42527771,77.14504242,77.79392242,77.36237335,88.48225403,87.88149261,87.66201019,86.74510956,86.38161469,75.56793976,75.35192108,74.70730591,75.76565552,74.80970764,84.27526855,85.22525787,83.73537445,84.94425201,84.79012299,85.88320923,85.57559967,86.10361481,85.56448364,85.38323212,78.66991425,78.8192749,79.31830597,79.69359589,78.7611084,41.82197571,42.21393585,42.30762863,42.44772339,41.91463089,6.196514606,5.683712006,5.694739342,5.507706642,5.402097702,62.81251907,62.69172287,62.82178879,63.88511658,64.44142914,84.7165451,84.17055511,88.12500763,88.37030029,87.14020538
769.9976807,75.76657867,76.53413391,76.72444153,75.7882309,76.93936157,86.04721069,87.17728424,86.9210968,85.26008606,85.85866547,74.12831116,74.96468353,73.80325317,74.62281799,74.09701538,83.04342651,84.37866211,83.9578476,83.63802338,83.62448883,85.18710327,84.7735672,84.17588806,84.05250549,83.869133,78.0343399,78.46095276,77.78329468,77.92179108,78.26361084,41.28007126,41.23879623,41.81555939,41.11305618,41.73491669,5.470134735,5.84780407,5.804869175,5.060484886,5.798456669,62.33931732,62.43944931,61.84658432,63.24938965,63.10386658,83.30271149,83.56109619,87.53494263,86.84859467,86.23361206
769.013916,75.52243042,76.5568161,77.38579559,76.86740875,76.62307739,86.3496933,86.97834778,86.97606659,86.2051239,85.63652039,75.22280884,74.78144073,74.4821701,74.56549072,74.44865417,83.50904846,84.56084442,83.70869446,83.25580597,84.28205109,85.0103302,84.63560486,84.69046021,84.20069122,84.97350311,77.80449677,77.82022858,78.04899597,79.1580658,78.64250946,40.76696777,41.32743835,41.4070282,41.54483795,40.96847153,5.743366241,5.925858021,5.945302963,5.310204506,5.646224976,62.04957199,62.97412491,62.6132431,62.14229584,63.61964417,83.42408752,84.02656555,87.89669037,87.38858795,86.40024567
767.9945679,76.07458496,77.45204163,77.62730408,76.71624756,77.70767975,87.38516998,87.68904114,87.85028076,87.07244873,86.74684906,74.76680756,74.91439819,74.673172,75.31257629,74.71268463,84.26280212,84.9076004,84.02009583,84.74632263,85.00385284,84.94636536,85.24897766,85.429039,84.81079102,85.31018829,77.57673645,78.35140991,78.57533264,78.88650513,79.24364471,40.86831665,41.40419769,41.6562767,41.24084854,40.86302948,6.21123457,6.227216721,6.649867535,5.186601162,5.754189491,62.6811142,62.72851944,62.63515472,62.1619339,63.72307587,83.98018646,84.59780884,88.28173828,88.06174469,87.17873383
767.0100708,75.60884094,77.5059967,76.94902039,76.67752838,77.05038452,87.37676239,87.5790329,87.74923706,86.22814178,86.27067566,74.8983078,74.66082764,74.71901703,74.57551575,74.00093842,83.78134155,84.4450531,84.06446838,84.23561096,85.04302979,85.51851654,85.86472321,85.57552338,85.004776,85.9343338,78.20986176,78.49488068,78.71938324,79.15568542,78.95410919,40.50466537,40.64790726,40.73933792,40.94322205,41.13681793,6.265374184,6.391520023,5.961175442,5.649240494,5.424575329,60.95464325,62.20732498,61.80250549,62.66439056,63.20880508,84.33187103,84.39645386,88.70780945,87.71087646,86.77587891
765.9899902,75.93031311,77.59297943,77.06707764,77.05168152,77.63795471,87.71134949,87.45065308,87.30482483,86.51325989,86.56356049,74.35738373,74.48937225,74.37554169,75.10676575,74.07575226,83.35046387,85.19226074,84.50659943,84.67152405,85.06588745,85.45383453,85.72974396,85.5887146,84.88299561,85.6251297,78.29014587,78.27358246,78.13050842,79.3871994,78.8249588,39.95889282,40.99627304,40.3856163,41.1954689,39.70460129,5.531602383,6.537360191,6.177916527,5.190969944,5.697774887,61.48131943,62.28048325,61.84817505,62.28565979,62.62368011,84.18852997,84.97944641,88.78590393,87.69865417,87.17573547
765.0047607,76.02875519,77.14263916,77.20877838,76.85678864,76.87973022,86.98751831,87.29171753,87.31358337,86.15126038,86.079216,73.76565552,74.4331665,73.52389526,74.48653412,73.70729828,83.11194611,84.4222641,84.19431305,84.18967438,84.43532562,85.00688934,85.75170898,85.38415527,84.48475647,85.00370026,77.56926727,78.0382843,78.22329712,78.66638947,78.79234314,39.33650208,40.150383,40.00082779,39.60743713,39.94190216,5.728793144,5.90818882,5.715295792,5.341261864,5.582424641,61.03334427,61.688797,61.16837692,61.69878387,62.15727234,84.15307617,83.76151276,88.20681763,87.6687851,86.78022003
763.9839478,75.82967377,76.98000336,77.09432983,76.38919067,77.36940002,86.58257294,87.24224091,86.84550476,86.66308594,86.04691315,73.59790802,74.11418915,73.93806458,74.42874146,73.5382309,83.58222961,84.80700684,84.05348206,84.00798798,84.38521576,85.61287689,85.05170441,85.39551544,84.81292725,84.95724487,77.69837952,77.98051453,78.0120163,78.92492676,78.36136627,39.20558167,40.10254288,39.85818481,40.0676651,39.48829269,5.658715725,6.513180733,5.811155796,5.652409554,5.355473518,60.76423645,60.97385788,61.25568771,61.94081116,62.28510284,83.91326904,84.25376129,88.11683655,87.69581604,86.63912964
762.9979858,75.46201324,76.6423111,76.48983002,76.81161499,77.18386078,86.05703735,87.16753387,86.95146942,85.4019928,85.81149292,73.32965851,73.45143127,74.12108612,73.71279907,73.31659698,83.16738129,84.14292908,83.70346069,83.59086609,84.53025818,84.809021,85.20098114,85.06324768,84.25106049,84.51430511,77.22733307,77.35210419,77.742836,78.299263,77.25495911,38.98748779,39.4852066,39.34291458,38.82623291,38.90024567,5.772035599,6.132050991,5.597309589,5.030651093,5.748719215,60.33869934,60.54626083,60.0796814,60.55415344,61.83581543,83.3022995,83.61158752,88.07404327,87.55715942,86.26301575
762.0116577,75.99242401,76.61260986,77.0342865,76.16025543,77.24886322,87.05577087,87.1484375,87.22046661,86.47040558,86.17551422,72.8408432,73.66216278,73.02120972,73.88967896,73.31642914,83.60725403,83.54669189,84.03819275,84.3134613,84.48651123,85.19443512,85.44407654,85.61312103,84.96021271,85.18653107,77.38340759,77.51062775,77.83712006,78.03659058,77.93889618,38.84149933,38.46115875,39.26967621,39.0946312,37.96668243,5.604511261,5.96722126,5.891417027,5.696518898,5.78222084,60.28345871,60.89229584,60.07024002,60.43928146,61.45240021,84.1268158,84.0470047,87.88975525,88.15486908,86.695755
760.9896851,75.97894287,76.68190765,76.90471649,76.09223938,76.53180695,86.37018585,87.22609711,86.17827606,85.7157135,85.93387604,72.77313232,73.14329529,72.63491821,73.13972473,72.85281372,82.8955307,84.71443176,83.81790161,84.25039673,84.28470612,85.26242065,85.21152496,84.63865662,84.39801788,84.53787994,77.13719177,77.44749451,77.56813049,77.9872818,77.72571564,38.00127029,38.77721786,38.97454071,38.53623581,39.04833984,6.627420902,5.865078926,5.654674053,5.652954102,5.326924801,59.60935211,60.62997055,59.74572754,60.64177322,61.17555618,83.73236084,83.38882446,87.61875916,87.87931824,86.89750671
760.0026245,75.83287048,76.42537689,76.58591461,76.60261536,76.74075317,86.46508026,87.12036896,86.60247803,85.79265594,84.84899902,72.58647156,72.55672455,72.15215302,72.99858856,72.3140564,83.18591309,84.11065674,84.45706177,84.49365234,84.18340302,85.49697113,84.72621155,84.9337616,84.72827911,85.03987122,77.37760925,77.0464325,76.75639343,78.29066467,77.48709106,38.29175949,38.82513428,38.45911026,37.79925537,37.66266251,5.977936268,6.239391804,6.265743732,5.304824352,5.569047928,59.43555069,59.92217636,59.61209106,60.38947678,60.32549286,83.6292572,83.98970795,87.69082642,86.82814026,86.49019623
759.0151978,75.17181396,75.69158936,76.39717865,76.20797729,76.0840683,85.79620361,86.35086823,86.53488922,86.14383698,84.61504364,71.51934814,72.13471222,72.12503815,72.25552368,72.05754852,82.75696564,83.98151398,83.94482422,83.42520905,84.21311951,84.22663879,84.00076294,84.16503906,83.39358521,84.22866058,76.06359863,76.95347595,76.45160675,77.13368225,77.16560364,37.04135513,37.73765182,37.73123169,37.62757111,37.14725113,5.69549942,5.645954609,5.866703033,5.312452316,5.454089642,58.93675232,58.84205627,58.81211853,59.09717178,59.93418121,82.86824799,83.73557281,87.31951141,87.18920135,86.24552155
757.9921265,75.12559509,76.43226624,76.13413239,76.17414856,76.64526367,85.98835754,86.88551331,87.40656281,86.14547729,85.13816833,72.7091217,72.56363678,71.79902649,72.42473602,71.9620285,83.13280487,84.72711945,84.13040924,84.20114899,84.78410339,84.77307892,84.68833923,84.86334229,84.3266449,83.75817108,76.39883423,77.32994843,77.3293457,77.47592926,77.8235321,36.37942123,37.45529556,37.18306732,37.23089218,37.31731796,5.601461887,6.779632568,6.214105129,5.329716206,5.59606266,58.82753754,58.65900421,58.73664474,58.93811417,59.56459045,83.62785339,83.92256165,87.92076111,87.86620331,86.27225494
757.0039063,75.34928131,76.35267639,76.24624634,75.91077423,76.43473053,85.95010376,87.04390717,87.14679718,86.29701996,85.90335846,72.13024902,72.25354004,72.00177002,72.06616974,71.92777252,83.03619385,84.32863617,83.29084015,83.89850616,84.35482788,85.07254028,85.14392853,85.15053558,84.53443146,84.51416779,76.54959869,76.53762054,76.74692535,77.57886505,77.19229126,36.8662262,37.02191544,36.42158127,37.05664444,36.37665939,5.892412663,6.010509968,5.511265755,5.639848232,5.400695801,58.29716492,58.94941711,58.55966187,58.93192291,59.67339706,83.74695587,84.0012207,87.83368683,87.86301422,86.75613403
756.0153809,75.56195831,76.70993805,77.01715088,76.21385956,77.24015045,86.30403137,86.91678619,86.23901367,86.17053223,85.45471191,71.90945435,71.9874115,71.35032654,71.25772858,71.34081268,83.26338959,84.37333679,83.53301239,83.82008362,84.45224762,85.06904602,85.33248138,85.22751617,84.73130798,84.88368988,76.73166656,76.40100861,76.35688782,77.10787964,76.8079071,36.27065277,36.5627861,36.22823715,36.47436905,36.54905319,5.493391514,5.829885483,6.359416962,5.253338337,5.372668266,58.53952789,58.51676941,58.33018875,58.39046097,59.41233063,83.41638184,84.11520386,87.48731232,87.36012268,86.09288025
754.9912109,75.7776947,76.73603058,77.03030396,76.48379517,77.08081818,86.74263,87.4143219,87.64736938,86.20756531,85.74002075,71.64270782,71.71576691,71.59404755,72.03226471,71.08482361,83.57131195,84.96594238,83.86201477,84.28019714,84.36057281,85.14363861,85.41811371,85.51039124,84.76357269,84.87837982,76.37863922,76.58382416,76.75668335,77.42068481,77.71204376,36.27797318,36.31640244,36.36180115,36.44180298,35.95849609,6.579511642,6.625999451,5.249495506,5.961278439,5.586884499,57.67457962,58.13336182,58.77329636,57.86219406,59.2283783,83.94915771,84.06668091,88.1022644,87.81121063,87.10808563
754.0019531,74.99723053,76.64698792,76.40594482,75.67250061,76.49137115,86.02825165,86.26028442,85.89064789,84.74008179,85.04657745,70.58425903,71.34378815,69.96284485,70.86952209,70.47131348,83.22933197,84.12961578,83.22412109,83.18320465,83.98670959,84.57826996,84.60901642,84.54995728,84.07403564,83.70678711,75.82675171,76.04642487,75.90325928,76.88763428,76.45735931,35.53367996,36.17996979,35.61514664,35.62398529,35.8012352,5.96723032,6.048387527,5.938459396,5.304629803,5.530260086,57.09540939,57.30159378,57.08006668,57.68104172,58.16300964,83.39167023,83.4932251,87.65985107,87.08853912,85.97880554
753.0123291,75.50356293,76.74714661,76.40836334,76.37351227,77.3483963,85.99541473,86.50994873,87.10794067,85.8949585,85.75697327,71.2933197,71.3015213,70.64885712,71.50596619,71.29358673,83.25527954,84.39883423,83.96999359,83.84896088,84.7947998,84.77639008,85.66511536,84.75776672,84.62921143,84.61444092,75.97685242,76.37150574,76.19608307,77.22702789,77.07189178,35.3632431,35.5293808,35.88994217,35.78168869,35.21055603,6.133787155,6.138001919,5.757442951,5.731053352,5.801257133,56.7843132,56.92983246,57.29111862,57.53135681,58.30215073,83.79067993,84.62617493,88.11862183,87.28227234,86.19546509
751.9869995,74.7551651,75.74147034,75.72449493,75.85803223,75.76572418,85.38324738,86.13317108,86.1552887,84.92742157,84.64614868,70.40721893,70.61078644,70.2848053,70.76569366,69.73033905,83.05722046,84.27748108,83.07991028,83.56067657,83.72964478,84.77442169,84.30279541,83.92024994,83.83666992,84.19741058,74.85794067,75.65979004,75.83235168,76.2352066,75.6725235,34.66577911,35.23696518,35.13387299,34.74937439,34.80893707,6.056652069,5.772706509,5.675255299,5.603868008,5.48506546,56.30714798,56.67832565,56.20261002,56.80566406,57.60375214,83.25881195,83.23660278,87.42762756,86.71079254,85.95766449
750.9967041,74.6727829,75.77981567,76.19832611,75.382164,76.11426544,86.20883942,86.31861877,86.25887299,85.3874054,84.87667084,70.48999786,70.22689819,69.25758362,70.02848053,69.78567505,82.835495,84.31325531,83.56829834,83.68270874,83.96615601,84.87063599,84.82243347,84.39622498,83.77293396,85.08670044,75.19247437,75.21447754,75.68505096,76.23778534,76.62599945,34.01132202,34.75326157,34.39968109,34.4148674,34.55603409,6.105419159,5.663134575,5.865635395,5.480835438,5.400912285,55.95325089,56.63657761,55.79806519,56.84804916,57.50825882,83.31642151,83.31772614,87.49150848,87.17086029,85.79566193
750.0060425,75.3964386,76.30374146,76.45832062,76.32585907,76.20561981,86.1368103,86.49936676,86.64044189,85.75471497,85.59043121,70.34468079,70.09964752,70.095047,70.26546478,70.1053009,83.2302475,84.45877075,84.15576172,83.89079285,84.30047607,85.06776428,84.50795746,84.82845306,84.25705719,84.76994324,75.22232056,75.91293335,75.93426514,76.30075836,76.29017639,33.87705612,34.52235413,34.20059967,34.13325882,34.10443497,5.661710262,6.054091454,5.661939621,4.877894878,5.405062199,55.35406494,56.13930893,55.6617012,56.40206146,57.04376602,83.60457611,83.39830017,87.27459717,87.42735291,86.73084259
749.0149536,75.14580536,75.93848419,75.92624664,75.14282227,75.75068665,86.22013855,85.88658905,86.37577057,85.28225708,85.52651215,69.05767059,69.72988129,69.0265274,69.7392807,69.33209229,82.99609375,84.09842682,83.55992126,83.31446075,83.76564026,84.6910553,85.13907623,84.75010681,83.54833221,84.39801788,74.93556976,75.08108521,75.3666153,75.67936707,75.82027435,33.96582031,33.68318558,33.95265961,33.90589142,33.22022247,5.963942528,6.209869385,5.675375462,5.16653347,5.904331684,54.64944077,56.06154251,55.08075333,55.67470932,56.35235977,83.58783722,83.35174561,87.31270599,87.07373047,86.78470612
747.9881592,74.22892761,75.77829742,75.73845673,75.09868622,75.93125153,86.10904694,86.33864594,86.15861511,85.36351013,85.10359192,69.20550537,68.90396118,68.59677124,69.59012604,68.84911346,82.56432343,83.75090027,83.11628723,83.65625763,84.00526428,84.35616302,84.50814056,84.32315063,83.63565063,83.97653198,74.44129944,74.45491791,75.27729797,75.37386322,75.43642426,32.65067291,33.35983658,33.62996674,32.74577713,33.34492111,5.830881119,5.779594898,5.656311989,5.597377777,5.086292744,54.74537659,54.94377518,54.73339081,55.43149185,56.03400421,83.53116608,83.49962616,87.01511383,86.88548279,86.18443298
746.9963989,74.25572205,75.27368927,75.50579071,75.1113739,75.69818878,85.06710815,85.97431946,85.66670227,85.03897858,84.54818726,69.07508087,68.66655731,68.03984833,68.83934021,68.10591888,82.48387909,83.82824707,83.00999451,83.20670319,83.79021454,84.233284,84.13163757,84.38670349,84.04935455,84.465065,74.462677,74.72058868,74.64955139,75.2096405,75.09298706,32.44073486,32.6752739,32.48970032,33.01301956,32.55818176,6.151437283,5.955204964,5.719606876,5.710702896,5.694232464,54.10835648,54.59098053,54.38623428,54.02678299,54.99193573,83.25519562,83.03003693,87.24758911,87.14925385,86.19462585
746.0043335,74.76203918,76.01657867,75.97357178,75.09564972,76.0559845,85.8766861,86.29043579,86.21282196,85.57279205,84.82553101,68.69870758,68.47441864,68.02870941,68.89535522,68.19333649,82.58023071,83.55922699,83.883461,83.28447723,83.90504456,84.30644226,84.54834747,84.3711319,83.72518921,84.04841614,74.10765076,74.55464172,74.18048859,75.62646484,74.97634125,31.90864944,32.50436783,32.97114182,32.8370285,32.49499893,6.156980038,5.848476887,5.866130829,5.228969574,5.259783745,53.44115448,54.15264893,53.95039749,54.22912979,54.89571762,83.37431335,83.71653748,87.10735321,87.11818695,85.91355896
745.0117798,74.78933716,76.13433838,75.51248169,75.52742767,75.56654358,85.67620087,86.58468628,86.39309692,85.64887238,85.13486481,68.37445831,68.75746918,68.12017822,68.63502502,68.38633728,82.9785614,84.34580994,83.49836731,83.5291748,83.8462677,84.67258453,84.63896179,84.25507355,84.28649902,84.52648163,74.66096497,74.57149506,74.73407745,74.89001465,75.18573761,32.25863647,32.81070328,32.42609024,32.33346176,31.70504951,5.252504826,6.058523178,5.568850994,4.786924839,5.924101353,53.34122086,54.03905487,53.40788269,54.36894226,54.37155533,83.41921234,83.8266449,87.42818451,87.02846527,86.62014771
743.9835205,73.68851471,75.3600769,75.74520874,75.13380432,75.50440979,84.99048615,85.97442627,85.86870575,84.64126587,84.47538757,67.72190094,68.27013397,67.24778748,67.7050705,67.60321045,82.20979309,83.14878082,83.06088257,83.1569519,83.50988007,83.89800262,84.14059448,84.076828,83.56946564,83.61878204,74.0519104,73.94896698,74.29243469,74.80510712,74.60781097,31.24133873,31.95126724,31.53907394,32.12290573,31.82555962,5.59875536,5.632711411,5.613464355,5.757458687,5.369031906,52.61564255,53.22560501,53.03446198,52.9518013,53.98497772,83.14736176,82.90132904,87.11206818,86.76224518,85.82723999
742.9903564,74.07433319,75.58650208,75.30807495,75.13052368,75.7383728,85.35987091,85.6891861,86.12989044,84.87696075,84.38293457,67.67290497,67.54315948,67.7966156,67.41684723,66.94080353,82.46707916,83.63230133,82.99143219,83.17845154,83.65492249,83.88108826,84.6576004,83.79602051,83.42808533,83.61827087,73.71105194,74.21108246,74.02017975,74.32501221,74.4305191,31.19294357,31.48711967,31.21007729,31.78579521,31.17328835,5.414619446,6.11605072,5.794743538,5.771300793,5.816293716,52.11893463,52.84989548,52.29781342,53.15650177,53.68632126,83.02020264,83.05935669,87.0801239,86.91633606,85.71792603
741.9967651,73.99859619,75.04777527,75.32404327,74.60739136,75.23844147,84.869133,86.0111084,85.95935822,84.73918915,84.4315567,66.97884369,67.35369873,67.11167145,67.12566376,66.90325165,82.1473999,83.26865387,82.8073349,82.84494781,83.25962067,83.96911621,84.28912354,84.30435181,83.14190674,83.80953217,73.43307495,73.64592743,74.08574677,74.18058014,74.53955078,30.80218506,31.55978394,31.34785843,31.08542824,30.82469368,5.760913849,6.120231628,5.604549408,5.237528324,5.16872406,51.64317322,52.53237915,51.98237991,52.39652252,53.18294144,82.88215637,82.88381195,86.85075378,86.44150543,85.70824432
741.0029297,73.89945221,75.15259552,75.10232544,74.86660004,75.04055023,85.10228729,85.93312073,85.52264404,84.93609619,84.93749237,67.03551483,66.98388672,67.02705383,67.00201416,66.6631546,82.79116058,83.86112976,83.28209686,83.51729584,83.87528229,84.17017365,84.5765152,84.63594818,83.82562256,84.25546265,73.17237091,73.58101654,73.65459442,74.25037384,73.94281769,30.73702431,30.66490555,30.73177719,30.74919891,30.82839203,5.619649887,6.092844009,6.115612984,5.237766743,5.37722683,51.43286133,52.26158905,51.46950531,52.13344193,53.11037827,83.18321991,83.50182343,86.60609436,87.08966827,85.98475647
740.008728,74.16716003,74.78057098,75.1020813,74.37104797,74.93412781,84.85452271,85.65606689,85.69580078,84.86101532,84.12016296,66.49434662,66.62380219,66.28507996,66.56374359,66.07950592,82.2558136,83.65465546,82.881073,83.48871613,83.40724945,83.96905518,84.39476776,83.49237061,83.27758026,83.48459625,72.85751343,72.98783875,73.37877655,73.92372131,73.59864807,29.87350845,30.46962929,30.45204353,30.07809258,29.73621178,5.27276516,5.931334496,5.894909859,5.50992012,5.301665783,50.89722443,51.29667664,50.8118515,51.71200562,52.18595886,82.94737244,83.30902863,86.82383728,86.57750702,85.56814575
739.0141602,73.99591064,74.7754364,74.94269562,74.48876953,75.20889282,84.99325562,85.85134125,85.188591,84.54650116,84.54878235,66.35784149,66.01123047,65.72294617,66.35116577,65.94889069,82.63294983,83.49603271,83.25937653,83.32393646,83.27973175,84.05620575,84.02918243,84.32484436,83.54577637,83.93495178,72.97969818,73.05727386,73.10539246,73.76251984,73.23646545,29.80590439,29.93991661,30.25848198,29.97068214,29.58885193,5.936906815,6.177453041,5.437587261,5.519210815,5.223835468,50.22418594,51.23016357,50.7556839,51.24253464,51.75963211,83.18766022,83.05321503,87.15090942,86.84365082,85.88846588
737.9837036,73.74969482,74.7576828,74.6164856,74.51369476,74.69547272,84.85231781,85.90857697,85.33522034,84.47117615,84.47879791,66.13233185,65.97575378,65.43202209,65.67861938,65.77424622,82.19644165,83.36833954,83.11681366,82.62950134,83.59794617,83.8528595,84.10997772,84.25380707,83.21696472,83.88673401,71.92134857,72.58094788,73.03942108,72.92951965,73.14394379,29.31379318,29.7796154,29.64783859,29.03000641,29.37636948,5.424139023,6.229446411,6.06063509,5.279080391,5.31639719,49.7559967,50.41431808,50.21417236,50.570858,51.26221085,82.66468811,82.98926544,86.79772949,86.56118774,85.80977631
736.9884033,73.27252197,74.29276276,74.58278656,74.22364807,74.99073029,84.65604401,85.55216217,85.72100067,84.67753601,84.29594421,65.85147095,65.83078003,64.88847351,65.4474411,65.57592773,82.60839844,83.70437622,82.87151337,82.96355438,83.21891785,83.87771606,83.89454651,84.06617737,83.22833252,84.13526917,71.88587189,72.42912292,72.16583252,72.99048615,72.84294128,29.2197876,29.53441429,29.07404518,29.34412956,29.12617302,5.787339687,5.687503815,5.390844345,5.003225327,5.382104397,49.45833206,50.47209167,49.35911179,50.09769821,50.83036423,82.81163788,83.17660522,86.7513504,86.60608673,85.57044983
